27030,1346,19,1
27031,1346,20,1
27032,1350,471,1
27034,1365,384,1
27035,1365,385,1
27036,1365,386,1
27037,1365,387,1
27038,1365,473,1
27039,1365,474,1
27040,1365,475,1
27041,1365,476,1
27042,1366,476,1
27043,1377,477,1
27044,1377,478,1
27045,1379,169,1
27046,1379,433,1
27047,1387,197,1
27048,1389,479,1
27049,1389,409,1
27050,1389,428,1
27051,1389,434,1
27052,1389,197,1
27053,1389,480,1
27054,1394,481,1
27055,1438,169,1
27056,1438,433,1
27057,1446,407,1
27058,1446,408,1
27059,1446,409,1
27060,1446,428,1
27061,1446,434,1
27062,1446,197,1
27063,1457,482,1
27064,1457,483,1
27065,1457,484,1
27066,1457,485,1
27067,1457,486,1
27068,1457,487,1
27069,1457,488,1
27070,1457,489,1
27071,1457,490,1
27072,1457,491,1
27074,1459,493,1
27075,1472,494,1
27076,1472,495,1
27077,1472,496,1
27078,1472,497,1
27079,1472,498,1
27080,1472,499,1
27081,1472,500,1
27082,1472,501,1
27083,1472,502,1
27084,1472,503,1
27085,1472,504,1
27106,1487,168,1
27107,1487,169,1
27108,1487,433,1
27109,1488,512,1
27110,1488,513,1
27111,1488,514,1
27112,1489,512,1
27113,1489,513,1
27114,1489,514,1
27115,1490,512,1
27116,1490,513,1
27117,1490,514,1
27118,1495,515,1
27119,1496,516,1
27120,1501,517,1
27121,1513,518,1
27122,1517,519,1
27123,1517,520,1
27124,1520,521,1
27125,1521,522,1
27126,1521,523,1
27127,1534,196,1
27128,1534,524,1
27129,1534,480,1
27131,1536,196,1
27132,1536,524,1
27133,1536,480,1
27134,1555,107,1
27135,1559,407,1
27136,1559,197,1
27137,1559,480,1
27138,1559,526,1
27151,1569,539,1
27152,1569,540,1
27153,1569,541,1
27154,1570,539,1
27155,1570,540,1
27156,1570,541,1
27157,1574,542,1
27158,1592,543,1
27159,1592,544,1
27160,1592,545,1
27161,1592,546,1
27162,1592,547,1
27163,1592,548,1
27164,1592,549,1
27165,1596,550,1
27166,1600,551,1
27167,1600,552,1
27168,1600,553,1
27169,1600,554,1
27173,1608,555,1
27174,1608,556,1
27175,1608,557,1
27176,1608,558,1
27177,1608,559,1
27178,1623,264,1
27179,1632,169,1
27180,1632,433,1
27181,1646,560,1
27182,1646,561,1
27183,1646,562,1
27184,1646,563,1
27185,1646,564,1
27186,1646,565,1
27187,1655,566,1
27188,1655,567,1
27189,1655,197,1
27190,1655,568,1
27191,1655,569,1
27196,1691,567,1
27197,1691,568,1
27198,1691,574,1
27199,1691,575,1
27200,1692,576,1
27201,1692,577,1
27202,1692,578,1
27203,1697,567,1
27204,1697,568,1
27205,1697,574,1
27206,1697,575,1
27211,1699,555,1
27212,1699,556,1
27213,1699,557,1
27214,1699,558,1
27215,1699,559,1
27216,1702,555,1
27217,1702,556,1
27218,1702,557,1
27219,1702,558,1
27220,1702,559,1
27228,1707,579,1
27229,1707,580,1
27230,1707,581,1
27231,1707,582,1
27232,1733,433,1
27240,1753,566,1
27241,1753,567,1
27242,1753,574,1
27243,1753,575,1
27244,1754,197,1
27245,1754,568,1
27246,1754,574,1
27247,1757,585,1
27248,1757,586,1
27249,1757,587,1
27250,1757,588,1
27251,1762,589,1
27252,1762,590,1
27253,1780,591,1
27254,1780,592,1
27255,1780,593,1
27256,1780,594,1
27257,1780,595,1
27258,1780,596,1
27259,1780,597,1
27260,1780,598,1
27265,1784,587,1
27266,1784,588,1
27267,1786,603,1
27268,1793,442,1
27269,1793,443,1
27270,1793,444,1
27271,1793,445,1
27272,1793,446,1
27273,1793,447,1
27274,1793,448,1
27275,1793,449,1
27276,1793,450,1
27277,1793,451,1
27278,1793,452,1
27279,1793,457,1
27280,1793,458,1
27281,1793,459,1
27282,1793,460,1
27283,1793,461,1
27284,1794,604,1
27285,1794,605,1
27286,1794,606,1
27287,1796,607,1
27288,1796,608,1
27289,1799,609,1
27290,1810,610,1
27291,1810,611,1
27292,1810,612,1
27293,1815,613,1
27294,1815,614,1
27295,1815,615,1
27296,1817,616,1
27297,1817,617,1
27298,1817,618,1
27299,1830,262,1
27300,1830,181,1
27301,1830,174,1
27302,1834,587,1
27303,1834,266,1
27304,1834,619,1
27305,1841,620,1
27306,1841,621,1
27307,1843,15130,1
27308,1845,555,1
27309,1845,556,1
27310,1845,557,1
27311,1845,558,1
27312,1845,559,1
27313,1845,623,1
27314,1845,624,1
27315,1848,266,1
27316,1848,619,1
27317,1848,625,1
27318,1848,626,1
27319,1848,627,1
27320,1848,628,1
27321,1853,91,1
27322,1853,92,1
27323,1853,229,1
27324,1853,230,1
27325,1853,231,1
27326,1853,208,1
27327,1853,209,1
27328,1853,210,1
27329,1853,211,1
27330,1882,6277,1
27339,1884,433,1
27340,1886,637,1
27341,1887,253,1
27342,1887,78,1
27343,1887,79,1
27344,1887,80,1
27345,1887,254,1
27346,1887,255,1
27347,1887,256,1
27348,1887,257,1
27349,1887,258,1
27350,1888,638,1
27351,1890,639,1
27352,1891,288,1
27353,1891,289,1
27354,1895,640,1
27355,1895,641,1
27356,1895,642,1
27357,1897,197,1
27358,1897,568,1
27359,1897,575,1
27360,1897,643,1
27361,1899,644,1
27362,1901,645,1
27363,1905,646,1
27364,1905,647,1
27365,1905,648,1
27366,1905,649,1
27367,1905,650,1
27368,1905,651,1
27369,1905,652,1
27370,1905,653,1
27371,1905,654,1
27372,1905,655,1
27373,1905,656,1
27374,1905,657,1
27375,1905,658,1
27376,1905,659,1
27377,1905,660,1
27378,1905,661,1
27379,1905,662,1
27380,1905,663,1
27381,1905,664,1
27382,1905,665,1
27383,1905,666,1
27384,1905,667,1
27385,1905,668,1
27386,1905,669,1
27387,1905,670,1
27388,1905,671,1
27389,1905,672,1
27390,1905,673,1
27391,1905,674,1
27392,1908,675,1
27393,1908,676,1
27394,1908,677,1
27395,1908,678,1
27396,1909,679,1
27397,1910,388,1
27398,1910,389,1
27399,1910,390,1
27400,1910,391,1
27401,1910,474,1
27402,1910,475,1
27403,1910,476,1
27404,1910,680,1
27405,1910,681,1
27406,1911,682,1
27407,1911,683,1
27408,1911,684,1
27409,1911,685,1
27410,1911,686,1
27411,1911,687,1
27413,1914,689,1
27414,1914,690,1
27415,1914,691,1
27416,1914,692,1
27417,1914,693,1
27418,1916,694,1
27419,1916,695,1
27420,1917,644,1
27421,1920,696,1
27422,1920,697,1
27423,1920,698,1
27424,1920,699,1
27425,1920,700,1
27426,1937,643,1
27427,1938,566,1
27428,1938,567,1
27429,1938,197,1
27430,1938,568,1
27431,1938,574,1
27432,1938,575,1
27433,1938,643,1
27434,1946,701,1
27435,1946,702,1
27436,1946,703,1
27437,1946,704,1
27438,1946,705,1
27439,1946,706,1
27440,1946,707,1
27441,1947,575,1
27442,1947,643,1
27443,1951,708,1
27444,1951,709,1
27445,1951,710,1
27446,1953,711,1
27450,1969,277,1
27451,1969,278,1
27452,1969,262,1
27453,1969,181,1
27454,1969,174,1
27455,1969,175,1
27456,1972,713,1
27457,1972,714,1
27458,1972,715,1
27459,1972,716,1
27460,1972,717,1
27461,1972,718,1
27462,1972,719,1
27474,1986,174,1
27478,1998,253,1
27479,1998,78,1
27480,1998,79,1
27481,1998,80,1
27482,1998,254,1
27483,1998,255,1
27484,1998,256,1
27485,1998,257,1
27486,1998,258,1
27487,2000,255,1
27488,2000,258,1
27489,2001,720,1
27490,2003,721,1
27492,2038,723,1
27493,2038,565,1
27494,2038,724,1
27495,2038,132,1
27497,2052,726,1
27498,2052,727,1
27499,2059,728,1
27500,2062,534,1
27501,2062,536,1
27502,2069,729,1
27503,2069,730,1
27504,2069,731,1
27508,2069,735,1
27509,2069,736,1
27510,2069,737,1
27511,2069,738,1
27512,2069,739,1
27513,2069,740,1
27514,2069,741,1
27515,2069,742,1
27516,2070,743,1
27517,2070,744,1
27518,2070,745,1
27519,2070,746,1
27520,2070,747,1
27521,2070,748,1
27522,2070,749,1
27523,2070,750,1
27524,2070,751,1
27540,2090,765,1
27541,2090,766,1
27542,2091,767,1
27544,2094,769,1
27545,2097,770,1
27546,2099,729,1
27547,2099,730,1
27548,2099,731,1
27549,2099,732,1
27550,2099,733,1
27551,2099,734,1
27552,2099,735,1
27553,2099,736,1
27554,2099,737,1
27555,2099,738,1
27556,2099,739,1
27557,2099,740,1
27558,2099,741,1
27559,2099,742,1
27607,2112,805,1
27608,2112,233,1
27609,2112,806,1
27610,2112,234,1
27611,2112,807,1
27612,2112,251,1
27613,2112,808,1
27614,2112,259,1
27615,2112,809,1
27616,2112,810,1
27617,2112,811,1
27618,2112,812,1
27619,2112,813,1
27620,2112,814,1
27621,2112,815,1
27622,2112,816,1
27623,2112,786,1
27624,2112,817,1
27625,2112,818,1
27660,2118,829,1
27661,2118,830,1
27662,2118,831,1
27663,2118,832,1
27665,2121,834,1
27670,2123,839,1
27671,2124,840,1
27672,2124,841,1
27673,2124,842,1
27674,2125,843,1
27675,2125,507,1
27676,2125,509,1
27677,2125,844,1
27678,2125,845,1
27679,2125,846,1
27680,2125,178,1
27681,2125,511,1
27682,2125,847,1
27684,2127,849,1
27685,2128,850,1
27686,2128,851,1
27687,2128,852,1
27688,2129,853,1
27689,2130,854,1
27690,2131,855,1
27691,2132,856,1
27696,2134,861,1
27697,2136,862,1
27698,2136,863,1
27699,2136,864,1
27700,2136,865,1
27701,2136,866,1
27702,2137,867,1
27711,2139,876,1
27712,2139,877,1
27726,2143,849,1
27727,2143,891,1
27728,2143,892,1
27729,2143,893,1
27730,2143,894,1
27731,2143,895,1
27732,2143,896,1
27733,2144,897,1
27734,2144,898,1
27735,2144,899,1
27736,2145,900,1
27737,2145,901,1
27750,2147,914,1
27751,2147,915,1
27752,2147,916,1
27753,2149,917,1
27754,2149,918,1
27755,2149,919,1
27756,2149,920,1
27757,2149,921,1
27758,2149,922,1
27759,2150,923,1
27760,2150,924,1
27761,2150,925,1
27762,2152,926,1
27763,2154,927,1
27764,2155,928,1
27765,2159,929,1
27778,2164,930,1
27779,2166,931,1
27780,2168,932,1
27800,2176,952,1
27801,2176,953,1
27802,2177,954,1
27815,2181,967,1
27816,2181,968,1
27817,2182,969,1
27818,2183,970,1
27819,2183,971,1
27820,2184,972,1
27821,2184,973,1
27822,2184,974,1
27823,2184,975,1
27824,2184,976,1
27827,2187,977,1
27828,2188,978,1
27829,2188,979,1
27830,2188,980,1
27831,2188,981,1
27833,2190,983,1
27834,2190,984,1
27835,2190,985,1
27836,2190,986,1
27838,2192,988,1
27839,2193,989,1
27840,2193,990,1
27841,2193,991,1
27842,2193,992,1
27843,2193,900,1
27844,2193,901,1
27845,2194,993,1
27846,2195,994,1
27865,2198,995,1
27866,2199,996,1
27867,2199,997,1
27868,2199,998,1
27869,2199,999,1
27870,2199,1000,1
27871,2199,1001,1
27872,2199,1002,1
27873,2199,1003,1
27874,2199,1004,1
27875,2199,1005,1
27876,2199,1006,1
27877,2199,1007,1
27878,2199,1008,1
27882,2208,1012,1
27883,2218,1013,1
27888,2241,1018,1
27889,2241,1019,1
27890,2241,1020,1
27891,2241,1021,1
27892,2243,1022,1
27893,2248,1023,1
27894,2251,1020,1
27895,2251,1021,1
27898,2257,1026,1
27899,2258,1020,1
27900,2258,1021,1
27901,2263,1027,1
27902,2264,6282,1
27903,2264,6283,1
27904,2264,6284,1
27905,2264,6285,1
27906,2264,6286,1
27907,2264,6291,1
27908,2264,6292,1
27910,2267,1036,1
27911,2269,1037,1
27912,2277,1038,1
27913,2280,1039,1
27914,2282,1040,1
27915,2283,1041,1
27916,2283,1042,1
27917,2283,1043,1
27918,2284,279,1
27919,2284,280,1
27920,2284,281,1
27921,2284,282,1
27922,2284,171,1
27923,2284,172,1
27924,2284,173,1
27925,2284,263,1
27926,2284,1044,1
27927,2284,283,1
27928,2284,1045,1
27930,2298,1047,1
27931,2300,1048,1
27932,2300,1049,1
27933,2302,1050,1
27934,2305,1051,1
27935,2308,1052,1
27936,2308,1053,1
27937,2308,1054,1
27938,2308,1055,1
27939,2308,1056,1
27940,2308,1057,1
27941,2308,1058,1
27942,2308,1059,1
27943,2309,182,1
27947,2320,1047,1
27962,2327,1069,1
27963,2341,277,1
27964,2341,262,1
27965,2341,181,1
27966,2341,174,1
27967,2341,175,1
27968,2341,182,1
27972,2346,1070,1
27973,2346,1071,1
27974,2346,1072,1
27975,2346,1073,1
27976,2346,1074,1
27977,2346,1075,1
27978,2346,1076,1
27979,2346,1077,1
27984,2352,272,1
27985,2352,277,1
27986,2352,278,1
27987,2352,262,1
27988,2352,181,1
27989,2352,174,1
27990,2352,273,1
27991,2352,274,1
27992,2352,275,1
27993,2352,276,1
28015,2355,1103,1
28016,2355,1104,1
28017,2355,1105,1
28018,2355,1106,1
28019,2355,1107,1
28020,2355,1108,1
28021,2358,1109,1
28022,2358,1110,1
28023,2358,1111,1
28024,2373,1112,1
28025,2376,681,1
28026,2376,1113,1
28027,2376,1114,1
28028,2376,1115,1
28029,2376,1116,1
28030,2376,1117,1
28031,2377,1118,1
28032,2377,1119,1
28033,2377,1120,1
28034,2379,1121,1
28035,2379,1122,1
28036,2380,1123,1
28037,2385,1124,1
28038,2385,1125,1
28039,2385,1126,1
28040,2385,1127,1
28041,2385,1128,1
28042,2390,1129,1
28043,2390,1130,1
28044,2390,1131,1
28045,2390,1132,1
28046,2390,1133,1
28047,2391,1134,1
28048,2391,1135,1
28049,2391,1136,1
28050,2391,1137,1
28051,2391,1138,1
28052,2391,1139,1
28053,2391,1140,1
28054,2391,1141,1
28055,2392,1142,1
28056,2400,1143,1
28057,2402,1144,1
28058,2404,1145,1
28059,2404,406,1
28060,2404,196,1
28061,2404,524,1
28062,2404,1146,1
28063,2404,1147,1
28064,2406,524,1
28065,2406,1146,1
28066,2406,1147,1
28067,2406,681,1
28068,2406,1113,1
28069,2406,1114,1
28070,2406,1115,1
28071,2410,1148,1
28072,2410,1149,1
28073,2410,1150,1
28074,2410,1151,1
28075,2418,1152,1
28076,2418,1153,1
28077,2418,1154,1
28078,2418,1155,1
28079,2418,1156,1
28080,2418,1157,1
28081,2418,1158,1
28082,2418,1159,1
28083,2418,1160,1
28084,2418,1161,1
28085,2419,1162,1
28086,2422,1163,1
28087,2422,1164,1
28088,2422,1165,1
28089,2424,1166,1
28090,2424,1167,1
28091,2424,1168,1
28092,2424,729,1
28093,2424,730,1
28094,2424,735,1
28095,2424,736,1
28096,2424,737,1
28097,2424,738,1
28098,2424,739,1
28099,2424,740,1
28100,2424,741,1
28101,2424,742,1
28102,2445,1169,1
28103,2445,1170,1
28104,2454,1021,1
28105,2456,1171,1
28106,2464,1172,1
28107,2464,1173,1
28108,2464,1174,1
28109,2464,1175,1
28110,2464,1176,1
28111,2464,1177,1
28112,2471,1178,1
28113,2471,1179,1
28114,2471,1180,1
28115,2471,1181,1
28116,2471,1182,1
28117,2471,1183,1
28118,2471,1184,1
28119,2471,1185,1
28120,2471,1186,1
28121,2472,1187,1
28122,2472,1188,1
28123,2472,1189,1
28124,2472,1190,1
28125,2474,1191,1
28126,2474,1192,1
28127,2474,1193,1
28128,2474,1194,1
28129,2474,1195,1
28130,2474,1196,1
28131,2474,1197,1
28132,2474,1198,1
28133,2474,1199,1
28134,2474,1200,1
28135,2474,1201,1
28136,2474,1202,1
28138,2481,1204,1
28139,2481,1205,1
28140,2481,1206,1
28141,2481,1207,1
28142,2481,1208,1
28143,2490,1209,1
28149,2511,1210,1
28150,2512,1211,1
28151,2512,1212,1
28152,2512,1213,1
28153,2512,1214,1
28154,2512,1215,1
28155,2512,1216,1
28156,2512,1217,1
28157,2512,1218,1
28158,2512,1219,1
28159,2512,1220,1
28160,2517,1221,1
28161,2518,1222,1
28162,2518,1223,1
28163,2518,1224,1
28164,2518,1225,1
28165,2521,1226,1
28166,2523,1227,1
28167,2523,1228,1
28168,2523,1229,1
28169,2523,1230,1
28170,2523,1231,1
28171,2523,1232,1
28172,2526,1233,1
28173,2530,1234,1
28174,2531,1235,1
28175,2531,1236,1
28176,2532,1237,1
28177,2539,1238,1
28178,2539,1239,1
28179,2546,1021,1
28180,2547,1240,1
28181,2547,1241,1
28182,2547,1242,1
28183,2547,1243,1
28184,2547,1244,1
28185,2547,1245,1
28186,2547,1246,1
28187,2548,442,1
28188,2548,443,1
28189,2548,444,1
28190,2548,445,1
28191,2548,446,1
28192,2548,447,1
28193,2548,448,1
28194,2548,449,1
28195,2548,450,1
28196,2548,451,1
28197,2548,452,1
28198,2548,453,1
28199,2548,454,1
28200,2548,455,1
28201,2548,456,1
28202,2548,457,1
28203,2548,458,1
28204,2548,459,1
28205,2548,460,1
28206,2548,461,1
28207,2548,462,1
28208,2548,463,1
28210,2552,1248,1
28211,2554,1249,1
28212,2554,1250,1
28213,2557,1251,1
28214,2557,1252,1
28221,2561,1259,1
28222,2561,1260,1
28223,2561,1261,1
28224,2562,1259,1
28225,2562,1260,1
28226,2562,1261,1
28227,2568,681,1
28228,2568,1113,1
28229,2568,1114,1
28230,2568,1115,1
28231,2568,1116,1
28232,2568,1117,1
28234,2583,1263,1
28235,2583,1264,1
28239,2598,1268,1
28240,2598,1269,1
28241,2599,6277,1
28242,2599,6278,1
28243,2599,6279,1
28244,2599,1272,1
28245,2599,1273,1
28246,2599,1274,1
28247,2599,1145,1
28248,2599,406,1
28249,2599,196,1
28250,2599,524,1
28251,2599,1146,1
28252,2599,1147,1
28253,2599,1275,1
28254,2599,1276,1
28255,2599,1117,1
28256,2599,1020,1
28257,2599,1021,1
28258,2599,1277,1
28259,2599,729,1
28260,2599,730,1
28261,2599,731,1
28262,2599,732,1
28263,2599,733,1
28264,2599,734,1
28265,2599,1278,1
28266,2599,1279,1
28267,2599,1280,1
28268,2599,1281,1
28269,2599,1282,1
28270,2599,1283,1
28271,2599,1284,1
28272,2599,1285,1
28273,2599,1286,1
28274,2599,735,1
28275,2599,1287,1
28276,2599,1288,1
28277,2599,1289,1
28278,2599,1290,1
28279,2599,1291,1
28280,2599,736,1
28281,2599,737,1
28282,2599,738,1
28283,2599,739,1
28284,2599,740,1
28285,2599,741,1
28286,2599,742,1
28287,2600,1292,1
28288,2601,1293,1
28290,2603,1295,1
28291,2603,1296,1
28295,2617,1300,1
28296,2617,1301,1
28297,2619,1302,1
28298,2619,1303,1
28299,2619,1304,1
28300,2622,1305,1
28301,2622,1306,1
28302,2625,1307,1
28303,2625,1308,1
28304,2625,1309,1
28305,2625,1310,1
28306,2628,1311,1
28307,2628,1312,1
28308,2628,1313,1
28309,2628,1314,1
28310,2628,1315,1
28311,2629,1316,1
28312,2629,1317,1
28313,2632,1318,1
28314,2633,1319,1
28315,2634,1320,1
28316,2640,1321,1
28319,2643,1324,1
28320,2643,1325,1
28321,2643,1326,1
28322,2643,1327,1
28323,2643,1328,1
28324,2643,1329,1
28325,2643,1330,1
28326,2644,1027,1
28327,2648,1331,1
28328,2648,1332,1
28329,2648,1333,1
28330,2648,1334,1
28331,2648,1335,1
28332,2648,1336,1
28333,2648,1337,1
28334,2648,1338,1
28335,2648,1339,1
28336,2649,1145,1
28337,2649,406,1
28338,2649,196,1
28339,2649,524,1
28340,2649,1146,1
28341,2649,1147,1
28364,2660,1355,1
28390,2679,1042,1
28391,2679,1365,1
28392,2679,1366,1
28393,2679,1367,1
28394,2679,1368,1
28403,2691,1377,1
28409,2701,1383,1
28415,2716,1386,1
28416,2716,1387,1
28417,2716,1388,1
28418,2716,1389,1
28419,2716,1390,1
28420,2716,1391,1
28421,2716,1392,1
28431,2728,6293,1
28432,2728,1403,1
28433,2731,6279,1
28434,2731,6293,1
28435,2731,6294,1
28436,2731,6295,1
28438,2733,1407,1
28439,2733,1408,1
28440,2733,1409,1
28441,2733,1410,1
28442,2733,1411,1
28443,2733,1412,1
28444,2733,1413,1
28445,2733,1414,1
28446,2733,1415,1
28447,2733,1416,1
28448,2733,1417,1
28449,2733,1418,1
28450,2733,1419,1
28451,2733,1420,1
28452,2733,1421,1
28453,2733,1422,1
28454,2733,1423,1
28455,2733,1424,1
28456,2733,1425,1
28457,2733,1426,1
28458,2733,1427,1
28459,2733,1428,1
28460,2733,1429,1
28461,2733,1430,1
28462,2733,1431,1
28463,2733,1432,1
28464,2733,1433,1
28465,2733,1434,1
28466,2733,1435,1
28467,2733,1436,1
28468,2733,1437,1
28469,2733,1438,1
28470,2733,1439,1
28471,2733,1440,1
28472,2733,1441,1
28473,2733,1442,1
28474,2733,1443,1
28476,2740,1445,1
28477,2740,1446,1
28478,2740,1447,1
28479,2740,1448,1
28480,2740,1449,1
28481,2740,1450,1
28482,2740,1451,1
28483,2740,1452,1
28484,2740,1453,1
28485,2740,1454,1
28486,2740,1455,1
28487,2741,1456,1
28488,2741,1457,1
28489,2741,1458,1
28490,2741,1459,1
28491,2741,1460,1
28492,2741,1461,1
28493,2741,1462,1
28494,2741,1463,1
28495,2741,178,1
28498,2743,1466,1
28499,2743,1467,1
28500,2743,1468,1
28501,2744,1469,1
28502,2744,1470,1
28503,2744,1471,1
28504,2745,1472,1
28505,2745,1473,1
28532,2750,1500,1
28533,2750,1501,1
28534,2751,1502,1
28535,2751,1503,1
28536,2751,1504,1
28537,2751,1505,1
28538,2751,1506,1
28539,2751,1507,1
28540,2751,1508,1
28541,2751,1509,1
28542,2751,1510,1
28543,2751,1511,1
28544,2752,1512,1
28545,2752,1513,1
28546,2752,1514,1
28547,2752,1515,1
28548,2752,954,1
28549,2752,1516,1
28550,2752,1517,1
28551,2752,1518,1
28552,2752,1519,1
28553,2752,1520,1
28554,2752,1521,1
28555,2752,1522,1
28556,2752,1523,1
28557,2752,1524,1
28558,2752,1525,1
28559,2752,1526,1
28560,2753,1527,1
28561,2753,1528,1
28583,2756,1360,1
28584,2756,1361,1
28585,2756,1550,1
28593,2761,1558,1
28614,2768,1579,1
28615,2768,1580,1
28616,2768,1581,1
28627,2771,1592,1
28628,2771,1593,1
28629,2771,1594,1
28650,2775,1615,1
28651,2775,1021,1
28652,2775,1277,1
28663,2783,1621,1
28664,2783,716,1
28665,2783,1622,1
28666,2784,1623,1
28667,2785,1618,1
28668,2785,1619,1
28669,2785,1620,1
28670,2785,1624,1
28671,2785,1625,1
28672,2785,1626,1
